timestamp,pressure,unit
2025-11-19 16:19:54,0.08800000000000001,mbar
2025-11-19 16:20:01,0.2,mbar
2025-11-19 16:20:08,0.24,mbar
2025-11-19 16:20:15,0.27999999999999997,mbar
2025-11-19 16:20:22,0.32000000000000006,mbar
2025-11-19 16:20:29,0.36000000000000004,mbar
2025-11-19 16:20:36,0.4,mbar
2025-11-19 16:20:43,0.44000000000000006,mbar
2025-11-19 16:20:50,0.48,mbar
2025-11-19 16:20:57,0.53,mbar
2025-11-19 16:21:04,0.5700000000000001,mbar
2025-11-19 16:21:11,0.61,mbar
2025-11-19 16:21:18,0.6400000000000001,mbar
2025-11-19 16:21:25,0.68,mbar
2025-11-19 16:21:32,0.73,mbar
2025-11-19 16:21:39,0.77,mbar
2025-11-19 16:21:46,0.81,mbar
2025-11-19 16:21:53,0.8500000000000001,mbar
2025-11-19 16:22:00,0.8900000000000001,mbar
2025-11-19 16:22:07,0.9300000000000002,mbar
2025-11-19 16:22:14,0.96,mbar
2025-11-19 16:22:21,1.0,mbar
2025-11-19 16:22:28,1.0,mbar
2025-11-19 16:22:35,1.0,mbar
2025-11-19 16:22:42,1.1,mbar
2025-11-19 16:22:49,1.1,mbar
2025-11-19 16:22:56,1.2,mbar
2025-11-19 16:23:03,1.2,mbar
2025-11-19 16:23:10,1.3,mbar
2025-11-19 16:23:17,1.3,mbar
2025-11-19 16:23:24,1.3,mbar
2025-11-19 16:23:31,1.4,mbar
2025-11-19 16:23:38,1.4,mbar
2025-11-19 16:23:45,1.4,mbar
2025-11-19 16:23:52,1.5,mbar
2025-11-19 16:23:59,1.5,mbar
2025-11-19 16:24:06,1.6,mbar
2025-11-19 16:24:13,1.6,mbar
2025-11-19 16:24:20,1.7,mbar
2025-11-19 16:24:27,1.7,mbar
2025-11-19 16:24:34,1.7,mbar
2025-11-19 16:24:41,1.8,mbar
2025-11-19 16:24:48,1.8,mbar
2025-11-19 16:24:55,1.9,mbar
2025-11-19 16:25:02,1.9,mbar
2025-11-19 16:25:09,1.9,mbar
2025-11-19 16:25:16,2.0,mbar
2025-11-19 16:25:23,2.0,mbar
2025-11-19 16:25:30,2.0,mbar
2025-11-19 16:25:37,2.1,mbar
2025-11-19 16:25:44,2.1,mbar
2025-11-19 16:25:51,2.1,mbar
2025-11-19 16:25:58,2.2,mbar
2025-11-19 16:26:05,2.2,mbar
2025-11-19 16:26:12,2.3,mbar
2025-11-19 16:26:19,2.3,mbar
2025-11-19 16:26:26,2.4,mbar
2025-11-19 16:26:33,2.4,mbar
2025-11-19 16:26:40,2.5,mbar
2025-11-19 16:26:47,2.5,mbar
2025-11-19 16:26:54,2.5,mbar
2025-11-19 16:27:01,2.6,mbar
2025-11-19 16:27:08,2.6,mbar
2025-11-19 16:27:15,2.7,mbar
2025-11-19 16:27:22,2.7,mbar
2025-11-19 16:27:29,2.7,mbar
2025-11-19 16:27:36,2.8,mbar
2025-11-19 16:27:43,2.8,mbar
2025-11-19 16:27:50,2.9,mbar
2025-11-19 16:27:57,2.9,mbar
2025-11-19 16:28:04,2.9,mbar
2025-11-19 16:28:11,3.0,mbar
2025-11-19 16:28:18,3.0,mbar
2025-11-19 16:28:25,3.0,mbar
2025-11-19 16:28:32,3.1,mbar
2025-11-19 16:28:39,3.1,mbar
2025-11-19 16:28:46,3.1,mbar
2025-11-19 16:28:53,3.1,mbar
